id,age,location,skin_type,channels_engaged,purchase_history
240f6aca-b52c-4501-8592-cf6a21fdebe0,20,Finleyton,Normal,"{Email,Facebook}","{Loan Product,Savings Account}"
2411c8a1-86b0-44ad-b149-4e80b948e9b2,27,East Susanside,Normal,{Facebook},"{Analytics Dashboard,Project Management Tool}"
2415a4d4-6fc5-4479-bbcb-b126a16d4ce2,32,West Linda,Normal,"{Email,Facebook}",{Bluetooth Speaker}
2418bee3-4460-46d5-99a9-c9a96b5e492b,25,Amberton,Dry,{Google Ads SEO},"{Marketing Automation,Lip Balm}"
241be097-d8bf-4e72-930c-a21519f66caf,20,North Christinachester,Oily,{Google Ads SEO},"{Project Management Tool,Bluetooth Speaker,Hair Serum}"
241faef0-ecfa-485b-88e4-808f9399d050,32,West Jennifer,Combination,"{Facebook,Email}",{Analytics Dashboard}
2420dce2-6d04-4df9-b75b-1e11afc8bc74,41,Mccallbury,Sensitive,"{Email,Facebook,Google Ads SEO}",{Insurance Plan}
24259b6f-725b-40db-b898-ee3f9489cfa3,56,Wilcoxton,Dry,"{Facebook,Email}","{Customer Support Platform,Credit Card}"
2429158f-6295-4ffd-a753-e96ce31f768e,22,West Yvonnemouth,Dry,"{Email,Facebook,Google Ads SEO}",{Credit Card}
24543b1c-f677-4e79-ab76-c7c12f8e099b,24,New Markshire,Oily,{Facebook},"{CRM Software,Wireless Earbuds}"
2459fda8-16f1-4976-8252-59a9584e20d0,44,Williamsland,Normal,"{Facebook,Google Ads SEO,Email}","{Face Cleanser,Credit Card,Customer Support Platform}"
2460a077-3487-4546-89bf-b882b7e4687d,45,North Karaland,Normal,{Google Ads SEO},"{Investment Platform,Project Management Tool}"
246b8324-701e-4da7-b906-2e12a1a07b45,28,Ewingstad,Sensitive,"{Facebook,Email,Google Ads SEO}","{Smartphone,Insurance Plan,Face Cleanser}"
24718c59-8a4c-4f76-89f8-cfb9137b7368,55,Mckeebury,Normal,"{Facebook,Email,Google Ads SEO}",{Smartphone}
24725fd7-3f83-484e-8aa1-1c8f34fbf2c3,35,Richardsonfort,Combination,"{Email,Facebook}","{Loan Product,Bluetooth Speaker}"
2477e4a3-356d-4ff0-bd5c-274c1784ea7a,34,Port Nicholas,Sensitive,{Email},"{Tablet,Lip Balm,Hair Serum}"
247b5281-0206-4477-8a72-72e66be7287c,56,Dawnshire,Oily,{Facebook},"{Investment Platform,Bluetooth Speaker,Hair Serum}"
24831b8f-16a9-43e5-9fac-cc87df1c9105,34,Jesusside,Oily,{Email},{Customer Support Platform}
2495ca22-e55c-4350-b90f-764a63721502,60,New Jeremyside,Combination,"{Email,Facebook}","{Moisturizer,Analytics Dashboard}"
24a57010-c8cb-42f6-a553-eae36ecbbef6,32,East Dylan,Sensitive,"{Facebook,Google Ads SEO}","{Tablet,Smartphone}"
24a6a030-18fd-4f0d-8dd2-9c8fab3ac695,48,Port Kimberly,Combination,{Facebook},"{Investment Platform,Insurance Plan}"
24afe10f-994f-4a3e-9473-71b970b0af1a,41,Pearsonfort,Sensitive,{Facebook},{Marketing Automation}
24b7c782-778c-4c13-a559-ef5ef9d746d5,36,Rebeccaland,Dry,"{Google Ads SEO,Facebook,Email}","{Smartphone,Savings Account}"
24c18525-706c-483c-89de-e0420e502828,35,Connieview,Normal,"{Facebook,Google Ads SEO}","{Tablet,Sunscreen,Customer Support Platform}"
24c71564-9cd6-482e-ae9b-5e3f06e513e9,23,New Robert,Combination,"{Google Ads SEO,Email}","{Savings Account,Investment Platform,Smartphone}"
24c968a8-9ce6-4fe5-813c-c072a53365b5,59,East Mandyport,Combination,"{Facebook,Google Ads SEO,Email}","{Moisturizer,CRM Software,Investment Platform}"
24ca5c1f-5ee4-44b4-bc34-3b8ead61b877,33,East Andrewville,Oily,"{Google Ads SEO,Email,Facebook}",{Sunscreen}
24ddde59-0cfa-48fd-bc91-1d50b0bf2a55,40,Petersonberg,Sensitive,"{Facebook,Email,Google Ads SEO}",{Insurance Plan}
24eb80e1-22c4-48b3-b507-e733d11d58d8,37,Donaldbury,Combination,{Google Ads SEO},{Analytics Dashboard}
24ec8cc8-5fb0-4180-ba83-9da49621b7f7,58,Sandramouth,Dry,{Facebook},"{Project Management Tool,Moisturizer,Tablet}"
24f36c17-549c-4eda-86eb-c4d21e6d1e81,54,Boydbury,Dry,"{Google Ads SEO,Email}",{Marketing Automation}
250384d3-8aae-482b-9968-7cbea50ff93f,55,Hortonstad,Combination,{Email},{Customer Support Platform}
250dbafb-8cf2-4d13-8c53-ec49a7a5e761,27,Joannaside,Normal,"{Email,Facebook,Google Ads SEO}",{Marketing Automation}
2510a076-cc86-455f-a8df-c2bf809c549d,23,North Joshuaton,Dry,"{Google Ads SEO,Facebook,Email}",{Customer Support Platform}
25140d4b-df00-4937-b1a0-950f370882f5,27,Christopherland,Sensitive,{Email},"{Credit Card,Investment Platform,Lip Balm}"
2516657c-a291-404f-a322-6cc57e31a87e,44,West Markmouth,Sensitive,"{Google Ads SEO,Email}","{Loan Product,Wireless Earbuds,Investment Platform}"
25167e18-e099-4667-88c7-14469f8b22de,29,New Johntown,Sensitive,{Google Ads SEO},"{Bluetooth Speaker,Marketing Automation}"
251e7fd5-43eb-4a7e-af50-1b557656836e,20,New Alanhaven,Normal,"{Email,Facebook,Google Ads SEO}",{Hair Serum}
2520718e-44c4-4e82-8e0c-3e271bf4652d,31,Kingland,Normal,{Google Ads SEO},"{Credit Card,Savings Account,Wireless Earbuds}"
25235fe7-a686-45b0-a1d6-c38d9a58b90b,39,North Marissa,Oily,{Email},"{Moisturizer,Investment Platform,Insurance Plan}"
25267cfe-4cba-4596-8b85-66513341a20c,42,Parkerview,Sensitive,"{Email,Google Ads SEO}","{Smartwatch,Marketing Automation,Smartphone}"
25327c22-55f5-40ab-9c72-d52dc46d23f0,26,Wadeland,Oily,"{Email,Google Ads SEO,Facebook}",{Bluetooth Speaker}
2538d736-d8d8-4133-b56e-e69b487c01bc,24,New Melissashire,Oily,{Google Ads SEO},"{Savings Account,Analytics Dashboard,Bluetooth Speaker}"
2539d9d4-39de-4a19-b8d7-96e400d9f8f4,42,Dustinland,Dry,{Email},{Insurance Plan}
254087ff-afe1-414b-b936-10a02afaaead,35,Olsonfort,Sensitive,"{Google Ads SEO,Facebook}",{Project Management Tool}
25463b32-899e-4d2d-8a51-706cd400ad08,37,Jamesfort,Normal,"{Email,Google Ads SEO}","{Wireless Earbuds,Hair Serum}"
254c1388-9557-452e-84f5-f02d616b4421,31,Dawsonburgh,Normal,"{Email,Facebook}","{Savings Account,Smartwatch,Hair Serum}"
255bbac9-8c74-4679-8bfc-f2618cc3e1fc,29,East Elizabeth,Dry,"{Facebook,Email,Google Ads SEO}","{Bluetooth Speaker,Hair Serum,Insurance Plan}"
25783e77-1897-48d4-9c0a-c655cfad7c91,34,Lake Markchester,Oily,"{Google Ads SEO,Facebook}",{Marketing Automation}
258622a6-deed-47d5-9484-e1dca274e3d5,50,Harrisfort,Sensitive,{Google Ads SEO},{Smartwatch}
258d560e-8850-4b89-a0ea-12299c3d5f7f,47,Kimberlytown,Dry,{Facebook},"{Sunscreen,Wireless Earbuds}"
25983d05-81b9-480e-848d-4e5914522880,52,Port Hannah,Sensitive,{Google Ads SEO},{Wireless Earbuds}
259f80fd-8c0c-4169-b313-6ddfbbcf6931,43,Lake Nicole,Combination,"{Facebook,Email}","{Smartphone,Credit Card}"
25a97970-5b17-4cab-be37-17dfc6b6d4dd,21,Josephview,Sensitive,"{Facebook,Google Ads SEO,Email}","{Analytics Dashboard,CRM Software}"
25aba97d-5f62-4566-8fee-3e8690ea3e9b,43,New Tracy,Combination,"{Google Ads SEO,Facebook}",{Loan Product}
25b14498-6aaa-4ea8-bf95-c7e6fe5e3181,56,Garciafurt,Dry,"{Email,Facebook}","{Tablet,Investment Platform,Face Cleanser}"
25b1805b-dddb-4daf-b734-a51743f6a85a,39,North Andreastad,Oily,"{Google Ads SEO,Facebook,Email}","{Hair Serum,Moisturizer}"
25ba1e88-5b8f-4e65-aef0-8d23e7734210,56,West Laurafort,Dry,{Facebook},"{Bluetooth Speaker,Sunscreen,Moisturizer}"
25bde71b-067f-4656-9185-063403b8f921,28,Markton,Dry,{Email},"{Customer Support Platform,Tablet,Loan Product}"
25be7b9f-c5e4-411b-84eb-30735c150405,25,Summerville,Sensitive,"{Email,Google Ads SEO,Facebook}","{CRM Software,Credit Card,Customer Support Platform}"
25bf7dd7-5ba0-4117-88d8-717b65192f96,49,Port Debbie,Sensitive,{Email},"{Insurance Plan,Bluetooth Speaker}"
25cec7d5-acb3-4ac0-902c-35d7d5d47e5e,28,Port Leeton,Sensitive,{Google Ads SEO},"{Insurance Plan,Analytics Dashboard}"
25cfb430-9c3a-40c7-b511-1cb64a8e93e0,44,New Diana,Normal,{Email},{Sunscreen}
25eb743f-08ac-43c6-b173-082ac1bde7e5,57,Woodsburgh,Combination,{Email},{Bluetooth Speaker}
25ec9931-5543-4923-b726-23f72fd90082,37,Gregorybury,Oily,"{Facebook,Google Ads SEO,Email}","{Insurance Plan,Marketing Automation,Lip Balm}"
25f58ef2-9bf7-4cb1-b4fd-72cc79ce589b,29,Grayfort,Oily,"{Facebook,Google Ads SEO,Email}",{Wireless Earbuds}
26061620-2989-4494-8795-68a9086e58c1,27,Shawnfurt,Combination,"{Facebook,Email,Google Ads SEO}",{Analytics Dashboard}
26116f70-c9ea-47d1-a2e7-b64eb14b74f5,37,New Tony,Combination,{Google Ads SEO},"{Loan Product,Wireless Earbuds}"
261cb7a9-be33-4b21-87fa-e61f40fbd6b4,35,Wilsonstad,Oily,"{Google Ads SEO,Email}","{Credit Card,Customer Support Platform}"
26239bce-336b-42c2-b6ef-9bb358956023,45,New Cody,Combination,{Facebook},"{Wireless Earbuds,Smartwatch,Loan Product}"
2624c1ae-7b29-45b1-b5ee-57f2c5183dc8,37,North Elizabeth,Oily,"{Email,Facebook}","{Customer Support Platform,Insurance Plan,Credit Card}"
2634c278-2287-485a-bffb-8ba827f77e85,56,Wattsville,Normal,"{Facebook,Google Ads SEO,Email}",{Bluetooth Speaker}
26506900-af3b-4d84-a4d7-1d62c96d5e77,29,North Michelle,Combination,"{Facebook,Email}","{Marketing Automation,Tablet}"
2652f7cf-4a2b-4391-bbe8-8a510ac2b451,48,Cynthialand,Normal,{Facebook},"{Project Management Tool,Face Cleanser}"
26597d1b-9700-4b36-b292-367ff3fb4942,46,Harrisland,Oily,{Email},"{Lip Balm,Project Management Tool,Analytics Dashboard}"
266684bd-e61e-48c7-9e14-caf44fd23038,18,Heatherborough,Dry,{Facebook},{Project Management Tool}
266b6073-855f-4438-87b0-81b07700b274,28,Sanchezshire,Sensitive,"{Google Ads SEO,Facebook,Email}","{Savings Account,Smartwatch}"
26753269-1bd6-4f5d-94e8-e2b165cab37b,41,Rebeccahaven,Combination,{Google Ads SEO},{Loan Product}
2677802e-0c22-429c-af76-130e1b662a82,31,West Jeffreyborough,Oily,"{Google Ads SEO,Facebook}","{Sunscreen,Wireless Earbuds,Tablet}"
267a3a5b-1642-4f65-bc33-8819d0918547,25,Annaburgh,Sensitive,{Facebook},"{Insurance Plan,Loan Product}"
26858b74-f32a-4d8b-9c9c-78c6a7241140,42,Seanton,Oily,"{Email,Facebook}","{Sunscreen,Marketing Automation}"
268941e6-4d6d-44a6-908c-f3348a4daa7d,18,Jamesstad,Sensitive,"{Email,Facebook}","{Sunscreen,Tablet,Bluetooth Speaker}"
268dce7e-9071-4969-bb65-e8c83b3de2a1,52,South Ryantown,Normal,"{Facebook,Email}","{Lip Balm,Project Management Tool}"
26939ada-0285-4d37-bec5-f4389ebaaf00,19,Jerrymouth,Oily,{Google Ads SEO},{CRM Software}
26a77925-9219-4972-9f98-27c0f59e1114,20,Christinachester,Normal,"{Facebook,Email}","{Lip Balm,Loan Product,CRM Software}"
26c629ab-a572-46ae-85f2-9795e591dcd7,42,Lake Eugeneborough,Sensitive,{Google Ads SEO},"{Sunscreen,Face Cleanser}"
26cf10ca-4a83-4034-8d13-fc1e430e36cd,22,West Deborahfurt,Normal,"{Email,Google Ads SEO,Facebook}",{Wireless Earbuds}
26d6d5e2-5e0d-4edf-9137-3766184782f8,44,Gabrielborough,Combination,"{Google Ads SEO,Email,Facebook}","{Loan Product,Marketing Automation,Face Cleanser}"
26db168a-fa0e-4e81-9980-72ff84f9d80b,27,Lake Richard,Oily,"{Google Ads SEO,Email}",{Credit Card}
26db1bdd-5826-4684-977c-39688159f022,46,Dustinhaven,Normal,"{Google Ads SEO,Email}","{Bluetooth Speaker,Marketing Automation,Project Management Tool}"
26dd2022-85f3-4569-8e0d-686f9d75ae15,22,New Bryanville,Oily,{Facebook},"{Insurance Plan,Hair Serum,Smartphone}"
26dec52b-e0ec-4655-b1b8-e9ed466270f8,28,New Connie,Oily,{Facebook},"{Savings Account,Hair Serum,Lip Balm}"
26e03cf8-100a-4fe4-9baf-0caf12ee7907,43,West Melissa,Oily,{Facebook},"{Moisturizer,Credit Card}"
26e6b83c-8bc9-41b6-8b64-72e4b914a84d,41,Charlesville,Dry,"{Email,Facebook}","{Hair Serum,Credit Card,Investment Platform}"
26f3bbe1-b62e-46f5-9aa9-deac919b1495,31,Grayville,Oily,"{Google Ads SEO,Facebook,Email}","{Credit Card,Insurance Plan,Face Cleanser}"
26fa1644-6d3d-4268-bf9b-897d6427ddc3,56,Helenland,Dry,"{Google Ads SEO,Facebook,Email}","{Smartwatch,Investment Platform}"
2701d12a-2453-4007-b913-342408de98e7,30,Espinozafurt,Dry,{Google Ads SEO},{Loan Product}
270e154e-5872-4f5d-81c5-e5c420f24f5f,55,Kristenstad,Oily,{Google Ads SEO},"{Tablet,Investment Platform,Lip Balm}"
270eac0a-362f-4432-af1a-04b8b180bda4,19,North Loriview,Oily,"{Facebook,Email}","{Insurance Plan,Analytics Dashboard,Hair Serum}"
271d9595-5793-4c30-b8e8-a438c29e355a,45,West Elizabeth,Sensitive,"{Email,Google Ads SEO,Facebook}","{Credit Card,Hair Serum}"
271e1274-85b3-4cc3-974e-016555d78b10,47,New Peter,Normal,{Google Ads SEO},{Loan Product}
27235687-e4aa-4ded-b8ab-5f4fd3ea4fb0,55,South Tamara,Combination,"{Email,Facebook}","{CRM Software,Investment Platform,Marketing Automation}"
2741e511-4f86-4105-9027-08deb1adad5a,40,Baldwinville,Sensitive,"{Facebook,Email}","{Bluetooth Speaker,Insurance Plan}"
274ccd8c-68c4-4ae0-9d38-cf596738d342,47,Port Stacey,Combination,{Google Ads SEO},"{Credit Card,Analytics Dashboard}"
274fa67a-c805-41b9-9e63-7caf19b101fa,18,Port Heathermouth,Oily,{Facebook},"{Lip Balm,Face Cleanser,Loan Product}"
27520bbb-4086-4caf-b2ba-0ba2cd181718,27,Port Scott,Combination,"{Facebook,Email,Google Ads SEO}",{Lip Balm}
275ad2c6-97be-4f34-974b-f53ec70ebae4,50,Dakotaview,Combination,"{Google Ads SEO,Facebook,Email}","{Customer Support Platform,Hair Serum,Smartphone}"
275c02d0-2ae4-471c-bfab-b6475d98c01d,43,Elizabethland,Combination,"{Email,Facebook}","{Smartphone,Smartwatch,Hair Serum}"
27617576-745a-4322-b666-1627ed2b2988,26,Karenfort,Oily,{Google Ads SEO},"{Tablet,Bluetooth Speaker,Hair Serum}"
2768625f-47d8-4ce7-97a9-97457433bc56,32,South Jamesport,Dry,"{Email,Google Ads SEO}","{Smartphone,Tablet,Investment Platform}"
27714ad8-c35b-44be-a4ab-3132a78db058,35,Williammouth,Oily,{Facebook},"{Analytics Dashboard,Project Management Tool,Credit Card}"
2771e123-a03f-419c-9927-b8a5bacecb76,42,Lake Dawn,Combination,"{Facebook,Google Ads SEO,Email}","{Project Management Tool,Customer Support Platform,Smartphone}"
2783de6b-099b-4be6-a512-0927d29c48aa,48,Christinachester,Sensitive,{Email},"{Savings Account,Credit Card}"
2786dbdc-5377-4662-aeb2-b0b595239c28,52,West Claudia,Combination,"{Google Ads SEO,Facebook,Email}","{CRM Software,Lip Balm,Smartwatch}"
278810bd-c558-4b5c-933a-4a840ef85ac6,60,Marshfort,Dry,"{Google Ads SEO,Facebook}",{Customer Support Platform}
2789bdd1-47ab-43d8-9573-5609ad6a8931,42,East Jamie,Normal,"{Email,Google Ads SEO}","{Credit Card,Insurance Plan,Project Management Tool}"
278a0d3f-7373-4145-bb6a-06eb90f1e814,60,Stacytown,Normal,"{Email,Google Ads SEO}","{Insurance Plan,Smartphone}"
27903c1f-50d1-46e5-a977-d282a7061572,29,Andreamouth,Combination,"{Facebook,Email}","{Savings Account,Face Cleanser}"
27905315-f12a-4b25-8f62-70e084936a17,39,East Allison,Sensitive,"{Google Ads SEO,Email,Facebook}","{Wireless Earbuds,Project Management Tool,Moisturizer}"
279191ed-92c1-4fc9-94b1-1056c8c30255,48,New Karen,Oily,"{Email,Facebook}","{Moisturizer,Wireless Earbuds}"
279530ee-1899-4d09-83ed-7c4b41f1b356,21,Ericstad,Combination,"{Email,Facebook,Google Ads SEO}",{Customer Support Platform}
279685e3-f876-4463-b898-c4c91c801b9c,24,Kentport,Dry,"{Facebook,Email}",{Hair Serum}
2798aa2e-4c4d-4f73-b713-8e1a13d6b492,42,Mitchellhaven,Normal,"{Facebook,Email}","{CRM Software,Savings Account,Smartwatch}"
279b1f30-4cd5-4bd3-ba8e-9bfc0544b517,30,Zacharyville,Dry,"{Facebook,Email}",{Wireless Earbuds}
279ca185-33bc-49a4-865a-fb265c8cd98b,32,East David,Oily,{Email},"{Hair Serum,Lip Balm,Insurance Plan}"
279e8502-7f04-4cd9-b108-86c6a7757926,30,Lake Ericland,Sensitive,"{Email,Facebook,Google Ads SEO}",{Face Cleanser}
27a3688d-8617-49d9-95ba-d3d3624645de,55,Port Kristenfurt,Normal,"{Google Ads SEO,Facebook}","{Lip Balm,Savings Account}"
27a8afb0-8e9c-41c7-9156-73a228c3cc86,46,Shaneport,Oily,"{Google Ads SEO,Email}","{Customer Support Platform,Tablet}"
27a8d2fb-c135-41c0-8884-3b2aaf229ea4,24,Lake Melaniebury,Sensitive,{Email},{Tablet}
27aaf3a7-7c5a-4e46-a9b1-b1192b442f07,34,North Kevinmouth,Sensitive,"{Google Ads SEO,Email}","{Sunscreen,Tablet}"
27af98f0-f146-4b1e-996c-19d4f4e4af7c,22,West Michelle,Sensitive,"{Email,Google Ads SEO}",{CRM Software}
27b33514-da08-47e7-bfec-1598a6e2faf4,46,East Morganview,Normal,"{Google Ads SEO,Facebook}",{Investment Platform}
27b6dec2-c1d0-476b-a8e2-afc0e4d90c67,44,Loweryfurt,Dry,"{Facebook,Email,Google Ads SEO}",{Credit Card}
27bf20a0-9741-44eb-ac07-cae4754de9bf,50,Amandaport,Normal,"{Facebook,Email,Google Ads SEO}","{CRM Software,Sunscreen}"
27c09561-b73b-47e9-90f0-c933bfaff3a9,43,West Rachelton,Normal,{Facebook},{Moisturizer}
27c2c857-fe43-45f1-abdf-53d31fc6678e,59,South Elizabethtown,Oily,"{Facebook,Google Ads SEO,Email}","{Face Cleanser,CRM Software}"
27c88c38-e456-43ae-9a25-34d40b861b5e,42,Jamesside,Dry,"{Google Ads SEO,Email,Facebook}","{Lip Balm,Customer Support Platform}"
27cd004d-e8af-4015-891d-272aff365020,20,South Colebury,Combination,"{Email,Facebook}","{Customer Support Platform,Lip Balm}"
27de49ae-d6e7-4f51-98f7-7d191d4f3c22,30,Donnaside,Combination,{Facebook},"{Investment Platform,Sunscreen,Marketing Automation}"
27e17cf4-4b80-4837-8373-3eb0d2e35d4e,24,Oscarville,Dry,"{Google Ads SEO,Email,Facebook}","{Wireless Earbuds,Analytics Dashboard,Project Management Tool}"
27e7679d-6dd3-4ca9-9c13-4104c1598893,18,North Markville,Dry,"{Facebook,Email,Google Ads SEO}","{Smartphone,Insurance Plan}"
27eae7d6-88de-4c7b-8087-336cbee5b1d5,19,Tiffanymouth,Oily,"{Email,Facebook,Google Ads SEO}","{Face Cleanser,Smartphone,Analytics Dashboard}"
27eff1cd-4d07-4961-a316-13056e819171,34,Gregoryfurt,Combination,{Email},"{CRM Software,Customer Support Platform,Wireless Earbuds}"
27effaa7-7f00-4209-bc55-b2fceec4dd89,21,Patricktown,Normal,"{Email,Google Ads SEO,Facebook}","{Loan Product,Tablet}"
27ff0e50-996f-4431-b447-0969bbdc63b6,43,Lake Christopher,Sensitive,{Google Ads SEO},"{CRM Software,Insurance Plan,Customer Support Platform}"
28021cda-072c-4c57-b8e9-3501e6cfa630,36,Melissaborough,Combination,"{Facebook,Google Ads SEO}",{CRM Software}
280a795b-de17-42b1-a992-ebbd91be81d0,27,Emilytown,Combination,{Google Ads SEO},{Wireless Earbuds}
280ec149-c7c9-4e97-b9db-90b4144b91d7,40,Parrishshire,Oily,"{Email,Facebook}","{Loan Product,Credit Card}"
28137629-13bf-4a1a-8aed-1fe73493caa2,60,Stuartshire,Sensitive,"{Google Ads SEO,Email}","{Smartwatch,Sunscreen}"
2816b00e-bbd2-4a76-983d-9699914994f5,58,North Cody,Oily,"{Email,Facebook,Google Ads SEO}",{Investment Platform}
282549ef-d0ef-482e-9821-b99fa37cb71f,21,West Jamesberg,Combination,"{Email,Google Ads SEO,Facebook}",{Project Management Tool}
28271aaa-7e8d-4532-802e-ac7759828b4f,59,Christopherbury,Combination,"{Email,Facebook,Google Ads SEO}","{Analytics Dashboard,Wireless Earbuds}"
282f248a-f5af-4cd5-a429-2430b1c35059,23,New Rebeccamouth,Normal,"{Facebook,Google Ads SEO}","{Insurance Plan,Credit Card,Tablet}"
283970f5-6f09-43f8-86d6-bee0b22c5f2c,18,Laurabury,Sensitive,{Facebook},"{Credit Card,Analytics Dashboard,Face Cleanser}"
28483ef2-0cfb-4523-a238-4c3cfe512d20,59,North Kathryn,Normal,"{Email,Google Ads SEO,Facebook}",{Loan Product}
284c1f3a-c4b0-4a82-908d-fae2675e64ff,33,North Susan,Combination,"{Facebook,Email}","{Insurance Plan,Wireless Earbuds}"
284d3b9c-67ac-4e66-94b7-e9cf72f8b5ab,53,South Shane,Dry,"{Facebook,Email,Google Ads SEO}","{Marketing Automation,Savings Account,Wireless Earbuds}"
284e7b47-69cd-49ef-ac45-b24aa5d5deb7,20,West Alejandrostad,Sensitive,"{Google Ads SEO,Email}",{Moisturizer}
285269d1-cf8b-40ad-926c-4312ec3f423a,42,Margarettown,Dry,"{Facebook,Email,Google Ads SEO}","{Moisturizer,Loan Product}"
28543b6e-f866-4795-acea-950b577579cb,60,Oneillton,Combination,{Facebook},"{Insurance Plan,Smartwatch,Face Cleanser}"
28575d44-f005-4e12-aa59-382e87cd39c0,29,Williamsland,Dry,{Google Ads SEO},{Hair Serum}
2859ce8f-17bf-4a24-b89e-71b264feda26,43,West Kevin,Combination,"{Google Ads SEO,Email,Facebook}",{Insurance Plan}
285bdae3-aeaa-440a-be7c-6e85662a0d96,37,Martinezland,Dry,"{Email,Facebook,Google Ads SEO}",{Insurance Plan}
285c084e-abcd-4f1e-893e-760ae36c02ab,53,Williamsborough,Combination,{Email},"{Bluetooth Speaker,Customer Support Platform,Smartphone}"
285d62e7-7f8b-4b14-a531-54a83e1b223a,48,Craigberg,Normal,"{Email,Facebook}","{Project Management Tool,Customer Support Platform,Smartphone}"
28668323-9ee8-4c24-82b1-08d998e907ac,47,South Brooke,Oily,"{Email,Facebook}","{Marketing Automation,Face Cleanser,Credit Card}"
287fe241-e8c1-4f47-9cd6-e7b63d96860c,33,North Sheryl,Dry,"{Facebook,Email}","{Lip Balm,Bluetooth Speaker}"
288aa10f-4eb4-479f-ba56-42321a2494bf,34,Alecburgh,Normal,"{Facebook,Email}",{Analytics Dashboard}
2895350e-b638-4435-b319-22eb333a3b36,57,Port Chelsea,Oily,{Facebook},"{Lip Balm,Sunscreen}"
289e83ce-087c-4432-b95b-071f44eb468a,40,Lake Barbarashire,Sensitive,{Email},"{Investment Platform,Credit Card,Smartwatch}"
28a734f6-fbf2-4459-b716-edf153d9bf63,19,North David,Combination,"{Google Ads SEO,Facebook,Email}","{Face Cleanser,Loan Product,Hair Serum}"
28a7a2c1-6b3f-4686-b00a-0d264f9a536c,42,Lake Bonnieview,Sensitive,{Email},"{Wireless Earbuds,Analytics Dashboard}"
28a8052f-146d-4282-8d56-9db74f84ca75,42,West Joyce,Combination,{Facebook},"{Project Management Tool,Moisturizer,Loan Product}"
28b38aa1-df42-4295-ad00-6c34f52fdcb5,57,New Josephmouth,Combination,{Email},"{Hair Serum,Marketing Automation,Loan Product}"
28b513c8-3aa7-4ed1-a656-b3e02119a7ce,57,Timothymouth,Sensitive,{Google Ads SEO},{Analytics Dashboard}
28b9a9dc-29f9-4d54-98b9-c6fbf0fdc4c2,24,Wrightmouth,Sensitive,{Email},"{Smartwatch,Wireless Earbuds}"
28bb5cda-8aed-451c-8444-4eacb278a51a,20,West Karen,Dry,"{Google Ads SEO,Facebook,Email}","{Project Management Tool,Insurance Plan}"
28cc1f67-f463-4969-a0c9-700b0c9a4c2d,60,Patriciaside,Sensitive,{Email},{Lip Balm}
28cc6ae2-b995-472d-bcbc-8066a0e32e19,51,Medinamouth,Oily,"{Google Ads SEO,Email}","{Lip Balm,Bluetooth Speaker,Sunscreen}"
28cf045b-428b-4c49-bc40-0c9d67c059ae,48,Christopherbury,Sensitive,"{Email,Facebook,Google Ads SEO}","{Hair Serum,Savings Account}"
28cfa5df-5a29-430a-a32b-fb2593b39900,25,Lake Paulborough,Normal,"{Email,Facebook,Google Ads SEO}",{Smartphone}
28dc02b3-dce3-4961-9b3e-25e9d79e2c28,34,Lake Ashleyport,Dry,"{Facebook,Email}","{Smartphone,Insurance Plan,Project Management Tool}"
28dfe862-ec5a-47a5-a540-f953f1a82a42,41,Michellehaven,Combination,"{Facebook,Email}","{Hair Serum,Savings Account}"
28e26492-d3e2-4b1b-9ee9-b738cf54953a,56,Port Vincent,Sensitive,"{Email,Google Ads SEO}","{Investment Platform,Tablet,Smartphone}"
28e8b910-8445-43e2-bb59-f0f63f0008c1,43,Scottton,Dry,"{Facebook,Google Ads SEO,Email}",{Sunscreen}
28ee5531-2dc4-4342-a875-39fa06d75824,52,Estradaview,Dry,{Facebook},"{Smartwatch,Tablet,Loan Product}"
